,Vehicle_Class,Vehicle_Category,Month,month_sin,month_cos,State_EV_Group,Days_Since_Start,Log_EV_Sales_Quantity
357,16,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
358,19,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
359,18,1,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
360,22,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
361,23,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
362,24,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
363,25,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
364,26,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
365,27,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
366,28,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
367,33,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
368,31,0,-1.561734799,0.696604762,1.20443877,0,-1.748040658,4.369447852
369,32,0,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
370,38,0,-1.561734799,0.696604762,1.20443877,0,-1.748040658,1.609437912
371,39,2,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
372,40,2,-1.561734799,0.696604762,1.20443877,0,-1.748040658,1.386294361
373,45,0,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
374,46,3,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
375,47,3,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
376,51,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
377,54,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
378,58,1,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
379,59,1,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
380,60,1,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
381,61,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
382,63,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
383,64,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
384,65,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
385,66,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
386,67,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
387,70,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
388,71,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
389,2,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
390,9,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
391,22,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
392,26,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
393,33,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
394,31,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
395,38,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
396,39,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
397,40,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
398,58,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
399,59,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
400,66,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
401,0,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
402,1,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
403,2,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
404,5,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
405,9,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
406,13,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
407,15,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
408,16,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
409,20,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
410,22,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
411,23,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
412,24,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
413,26,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
414,27,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
415,28,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
416,33,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
417,31,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,1.609437912
418,38,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
419,39,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
420,40,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
421,47,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
422,50,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
423,55,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
424,58,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
425,59,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
426,64,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
427,65,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
428,66,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
429,71,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
430,1,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
431,2,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
432,9,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
433,13,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
434,19,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
435,22,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
436,26,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
437,30,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
438,33,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
439,31,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
440,38,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
441,39,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
442,40,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
443,59,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
444,63,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
445,1,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
446,2,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
447,9,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
448,13,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
449,14,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
450,15,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
451,16,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
452,26,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
453,33,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
454,31,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
455,38,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
456,39,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
457,40,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
458,59,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
459,1,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
460,2,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
461,5,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
462,9,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
463,10,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
464,13,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
465,15,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
466,19,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
467,20,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
468,21,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
469,26,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.693147181
470,27,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
471,30,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
472,33,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
473,31,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,1.098612289
474,32,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
475,38,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,1.386294361
476,39,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
477,40,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
478,46,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
479,47,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
480,50,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
481,51,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
482,58,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
483,59,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.693147181
484,63,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
485,64,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
486,65,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
487,66,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
488,69,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
489,71,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
490,0,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
491,1,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.693147181
492,2,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
493,9,3,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
494,10,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
495,13,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
496,15,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
497,19,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
498,20,3,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
499,21,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
500,23,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
501,26,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
502,27,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
503,33,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
504,31,0,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.693147181
505,38,0,-1.561734799,0.696604762,1.20443877,2,-1.748040658,1.609437912
506,39,2,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
507,40,2,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
508,46,3,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
509,50,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
510,58,1,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
511,59,1,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
512,63,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
513,65,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
514,67,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
515,0,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
516,1,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
517,2,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
518,15,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
519,20,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
520,26,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
521,33,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
522,31,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,1.098612289
523,32,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
524,38,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
525,39,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
526,40,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
527,46,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
528,59,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
529,63,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
530,0,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
531,1,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
532,2,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
533,3,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
534,5,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
535,9,3,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
536,10,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
537,12,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
538,13,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
539,15,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
540,16,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
541,19,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
542,20,3,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
543,21,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
544,22,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
545,23,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
546,25,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
547,26,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
548,27,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
549,33,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
550,31,0,-1.561734799,0.696604762,1.20443877,2,-1.748040658,1.609437912
551,32,0,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
552,38,0,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
553,39,2,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
554,40,2,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
555,42,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
556,43,0,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
557,45,0,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
558,46,3,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
559,47,3,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
560,51,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
561,55,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
562,58,1,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
563,59,1,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
564,60,1,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
565,63,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
566,64,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
567,65,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
568,67,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
569,69,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
570,71,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
571,9,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
572,21,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
573,26,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
574,30,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
575,33,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
576,31,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
577,39,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
578,40,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
579,45,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
580,0,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
581,1,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,1.609437912
582,2,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
583,5,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
584,8,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
585,9,3,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
586,10,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
587,11,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,1.791759469
588,12,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
589,13,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
590,15,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
591,19,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
592,20,3,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
593,18,1,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
594,23,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
595,26,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,1.098612289
596,27,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
597,33,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
598,31,0,-1.561734799,0.696604762,1.20443877,0,-1.748040658,2.079441542
599,32,0,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
600,38,0,-1.561734799,0.696604762,1.20443877,0,-1.748040658,1.098612289
601,39,2,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
602,40,2,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.693147181
603,45,0,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
604,46,3,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
605,47,3,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
606,48,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
607,50,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
608,51,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
609,54,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
610,55,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
611,58,1,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
612,59,1,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
613,60,1,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
614,63,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
615,65,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.693147181
616,66,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,1.609437912
617,67,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
618,69,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
619,70,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
620,71,4,-1.561734799,0.696604762,1.20443877,0,-1.748040658,0.0
621,2,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
622,9,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
623,10,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
624,13,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
625,15,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
626,21,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
627,26,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
628,33,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
629,31,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
630,38,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
631,39,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
632,40,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
633,58,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
634,59,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
635,0,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
636,1,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
637,2,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
638,9,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
639,13,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
640,15,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
641,16,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
642,19,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
643,21,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
644,22,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
645,23,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
646,26,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
647,33,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
648,31,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,1.386294361
649,38,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
650,39,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
651,40,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
652,43,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
653,46,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
654,47,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
655,58,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
656,59,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
657,63,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
658,65,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
659,66,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
660,0,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
661,1,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
662,2,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
663,5,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
664,9,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
665,10,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
666,12,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
667,14,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
668,15,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
669,16,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
670,19,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
671,20,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
672,21,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
673,22,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
674,23,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
675,26,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
676,27,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
677,28,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
678,30,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
679,33,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
680,31,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,1.945910149
681,32,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
682,38,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
683,39,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
684,40,2,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
685,45,0,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
686,46,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
687,47,3,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
688,58,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
689,59,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
690,60,1,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
691,63,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
692,65,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
693,66,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
694,71,4,-1.561734799,0.696604762,1.20443877,1,-1.748040658,0.0
695,0,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
696,1,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
697,2,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
698,5,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
699,7,4,-1.561734799,0.696604762,1.20443877,2,-1.748040658,0.0
